response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0433,0.0002,0.0000,0.0000,0.0430,0.0001,200,23.5693
0.0375,0.0002,0.0000,0.0000,0.0372,0.0000,200,23.5760
0.0441,0.0001,0.0000,0.0000,0.0439,0.0000,200,23.5697
0.0458,0.0002,0.0000,0.0001,0.0453,0.0001,200,23.5793
0.0441,0.0001,0.0000,0.0000,0.0438,0.0001,200,23.5869
0.0468,0.0002,0.0000,0.0001,0.0464,0.0001,200,23.5845
0.0370,0.0001,0.0000,0.0000,0.0367,0.0001,200,23.5998
0.0398,0.0001,0.0000,0.0000,0.0396,0.0001,200,23.6135
0.0488,0.0002,0.0000,0.0001,0.0484,0.0001,200,23.6061
0.0457,0.0001,0.0000,0.0000,0.0455,0.0001,200,23.6138
0.0481,0.0001,0.0000,0.0000,0.0478,0.0000,200,23.6126
0.0440,0.0002,0.0000,0.0001,0.0436,0.0001,200,23.6251
0.0366,0.0002,0.0000,0.0001,0.0362,0.0001,200,23.6368
0.0462,0.0002,0.0000,0.0001,0.0458,0.0001,200,23.6310
0.0527,0.0001,0.0000,0.0000,0.0524,0.0001,200,23.6312
0.0361,0.0001,0.0000,0.0000,0.0358,0.0001,200,23.6549
0.0441,0.0002,0.0000,0.0001,0.0437,0.0001,200,23.6533
0.0399,0.0001,0.0000,0.0000,0.0396,0.0001,200,23.6596
0.0387,0.0002,0.0000,0.0001,0.0383,0.0001,200,23.6692
0.0384,0.0002,0.0000,0.0001,0.0379,0.0001,200,23.6734
0.0524,0.0001,0.0000,0.0000,0.0521,0.0001,200,23.6608
0.0408,0.0002,0.0000,0.0000,0.0404,0.0001,200,23.6772
0.0477,0.0002,0.0000,0.0001,0.0473,0.0001,200,23.6839
0.0373,0.0001,0.0000,0.0000,0.0370,0.0001,200,23.6995
0.0543,0.0002,0.0000,0.0001,0.0539,0.0001,200,23.6910
0.0398,0.0002,0.0000,0.0001,0.0394,0.0001,200,23.7079
0.0503,0.0002,0.0000,0.0000,0.0500,0.0000,200,23.6975
0.0402,0.0001,0.0000,0.0000,0.0399,0.0001,200,23.7118
0.0510,0.0001,0.0000,0.0000,0.0507,0.0001,200,23.7131
0.0467,0.0002,0.0000,0.0000,0.0465,0.0001,200,23.7180
0.0406,0.0002,0.0000,0.0000,0.0402,0.0001,200,23.7316
0.0429,0.0002,0.0000,0.0001,0.0425,0.0001,200,23.7368
0.0376,0.0002,0.0000,0.0000,0.0372,0.0001,200,23.7453
0.0398,0.0001,0.0000,0.0001,0.0395,0.0001,200,23.7477
0.0425,0.0001,0.0000,0.0000,0.0423,0.0001,200,23.7478
0.0500,0.0002,0.0000,0.0000,0.0496,0.0001,200,23.7520
0.0400,0.0002,0.0000,0.0001,0.0397,0.0001,200,23.7722
0.0520,0.0002,0.0000,0.0001,0.0516,0.0001,200,23.7641
0.0354,0.0002,0.0000,0.0001,0.0351,0.0001,200,23.7829
0.0540,0.0001,0.0000,0.0000,0.0538,0.0000,200,23.7647
0.0358,0.0002,0.0000,0.0001,0.0354,0.0001,200,23.7875
0.0463,0.0002,0.0000,0.0001,0.0459,0.0001,200,23.7797
0.0465,0.0001,0.0000,0.0000,0.0462,0.0001,200,23.7902
0.0364,0.0002,0.0000,0.0001,0.0360,0.0001,200,23.8123
0.0489,0.0001,0.0000,0.0000,0.0486,0.0001,200,23.8020
0.0376,0.0002,0.0000,0.0001,0.0372,0.0001,200,23.8161
0.0469,0.0001,0.0000,0.0000,0.0466,0.0001,200,23.8184
0.0466,0.0001,0.0000,0.0000,0.0463,0.0001,200,23.8188
0.0481,0.0002,0.0000,0.0000,0.0477,0.0001,200,23.8233
0.0465,0.0002,0.0000,0.0000,0.0462,0.0000,200,23.8260
0.0471,0.0002,0.0000,0.0000,0.0468,0.0001,200,23.8367
0.0353,0.0002,0.0000,0.0001,0.0349,0.0001,200,23.8487
0.0399,0.0001,0.0000,0.0000,0.0396,0.0001,200,23.8537
0.0441,0.0001,0.0000,0.0000,0.0438,0.0001,200,23.8509
0.0407,0.0002,0.0000,0.0001,0.0403,0.0001,200,23.8653
0.0485,0.0002,0.0000,0.0000,0.0481,0.0001,200,23.8653
0.0498,0.0002,0.0000,0.0000,0.0494,0.0001,200,23.8714
0.0489,0.0001,0.0000,0.0000,0.0487,0.0001,200,23.8724
0.0374,0.0002,0.0000,0.0000,0.0372,0.0001,200,23.8840
0.0417,0.0002,0.0000,0.0000,0.0412,0.0001,200,23.8839
0.0395,0.0001,0.0000,0.0000,0.0392,0.0001,200,23.8950
0.0428,0.0001,0.0000,0.0000,0.0425,0.0001,200,23.8937
0.0424,0.0002,0.0000,0.0001,0.0420,0.0001,200,23.9060
0.0427,0.0002,0.0000,0.0001,0.0422,0.0001,200,23.9138
0.0380,0.0001,0.0000,0.0000,0.0378,0.0001,200,23.9215
0.0364,0.0002,0.0000,0.0001,0.0360,0.0001,200,23.9256
0.0526,0.0001,0.0000,0.0000,0.0524,0.0001,200,23.9213
0.0543,0.0002,0.0000,0.0000,0.0540,0.0000,200,23.9212
0.0414,0.0002,0.0000,0.0001,0.0410,0.0000,200,23.9345
0.0490,0.0001,0.0000,0.0000,0.0487,0.0001,200,23.9365
0.0443,0.0001,0.0000,0.0001,0.0440,0.0001,200,23.9484
0.0433,0.0002,0.0000,0.0000,0.0429,0.0001,200,23.9595
0.0410,0.0001,0.0000,0.0000,0.0407,0.0001,200,23.9619
0.0479,0.0002,0.0000,0.0001,0.0475,0.0001,200,23.9565
0.0365,0.0001,0.0000,0.0000,0.0362,0.0002,200,23.9759
0.0378,0.0001,0.0000,0.0000,0.0376,0.0001,200,23.9755
0.0453,0.0001,0.0000,0.0000,0.0449,0.0001,200,23.9739
0.0385,0.0001,0.0000,0.0000,0.0382,0.0001,200,23.9855
0.0374,0.0002,0.0000,0.0000,0.0371,0.0001,200,24.0027
0.0491,0.0002,0.0000,0.0000,0.0488,0.0000,200,23.9928
0.0342,0.0002,0.0000,0.0000,0.0338,0.0001,200,24.0192
0.0506,0.0001,0.0000,0.0000,0.0504,0.0001,200,24.0029
0.0510,0.0001,0.0000,0.0000,0.0507,0.0001,200,24.0044
0.0352,0.0001,0.0000,0.0000,0.0349,0.0001,200,24.0241
0.0513,0.0002,0.0000,0.0001,0.0508,0.0001,200,24.0124
0.0545,0.0001,0.0000,0.0000,0.0542,0.0001,200,24.0133
0.0369,0.0001,0.0000,0.0000,0.0365,0.0001,200,24.0401
0.0431,0.0001,0.0000,0.0000,0.0429,0.0001,200,24.0419
0.0378,0.0002,0.0000,0.0001,0.0374,0.0001,200,24.0534
0.0455,0.0001,0.0000,0.0000,0.0452,0.0001,200,24.0535
0.0403,0.0001,0.0000,0.0001,0.0400,0.0001,200,24.0593
0.0359,0.0002,0.0000,0.0001,0.0356,0.0000,200,24.0637
0.0472,0.0001,0.0000,0.0000,0.0470,0.0001,200,24.0553
0.0461,0.0001,0.0000,0.0001,0.0457,0.0001,200,24.0677
0.0437,0.0002,0.0000,0.0001,0.0433,0.0001,200,24.0770
0.0377,0.0002,0.0000,0.0000,0.0373,0.0001,200,24.0850
0.0391,0.0002,0.0000,0.0001,0.0387,0.0001,200,24.0912
0.0361,0.0002,0.0000,0.0000,0.0357,0.0001,200,24.0990
0.0472,0.0001,0.0000,0.0000,0.0470,0.0001,200,24.0996
0.0482,0.0001,0.0000,0.0000,0.0480,0.0001,200,24.0996
0.0475,0.0002,0.0000,0.0000,0.0471,0.0001,200,24.1025
0.0447,0.0002,0.0000,0.0001,0.0442,0.0001,200,24.1139
0.0387,0.0002,0.0000,0.0001,0.0383,0.0002,200,24.1303
0.0525,0.0002,0.0000,0.0000,0.0521,0.0001,200,24.1207
0.0510,0.0001,0.0000,0.0001,0.0507,0.0000,200,24.1227
0.0391,0.0001,0.0000,0.0001,0.0388,0.0000,200,24.1351
0.0418,0.0002,0.0000,0.0000,0.0414,0.0001,200,24.1468
0.0426,0.0001,0.0000,0.0000,0.0424,0.0001,200,24.1477
0.0422,0.0001,0.0000,0.0000,0.0420,0.0000,200,24.1500
0.0456,0.0002,0.0000,0.0000,0.0452,0.0001,200,24.1586
0.0437,0.0003,0.0000,0.0001,0.0432,0.0001,200,24.1691
0.0468,0.0001,0.0000,0.0000,0.0466,0.0001,200,24.1742
0.0495,0.0002,0.0000,0.0000,0.0491,0.0001,200,24.1732
0.0491,0.0001,0.0000,0.0000,0.0489,0.0000,200,24.1737
0.0387,0.0001,0.0000,0.0000,0.0384,0.0001,200,24.1923
0.0469,0.0003,0.0000,0.0001,0.0464,0.0001,200,24.1886
0.0452,0.0001,0.0000,0.0000,0.0449,0.0001,200,24.1904
0.0375,0.0002,0.0000,0.0000,0.0371,0.0001,200,24.2041
0.0408,0.0002,0.0000,0.0001,0.0404,0.0001,200,24.2128
0.0385,0.0001,0.0000,0.0000,0.0383,0.0001,200,24.2228
0.0431,0.0001,0.0000,0.0000,0.0428,0.0001,200,24.2210
0.0412,0.0002,0.0000,0.0001,0.0408,0.0001,200,24.2310
0.0382,0.0002,0.0000,0.0000,0.0379,0.0001,200,24.2356
0.0565,0.0001,0.0000,0.0000,0.0562,0.0001,200,24.2227
0.0493,0.0002,0.0000,0.0000,0.0489,0.0001,200,24.2355
0.0493,0.0002,0.0000,0.0000,0.0490,0.0001,200,24.2416
0.0388,0.0002,0.0000,0.0001,0.0383,0.0002,200,24.2537
0.0435,0.0002,0.0000,0.0000,0.0431,0.0001,200,24.2613
0.0365,0.0001,0.0000,0.0000,0.0362,0.0001,200,24.2738
0.0420,0.0002,0.0000,0.0001,0.0416,0.0001,200,24.2722
0.0510,0.0001,0.0000,0.0000,0.0507,0.0001,200,24.2640
0.0405,0.0002,0.0000,0.0000,0.0401,0.0001,200,24.2792
0.0388,0.0002,0.0000,0.0000,0.0384,0.0001,200,24.2909
0.0462,0.0003,0.0000,0.0001,0.0458,0.0001,200,24.2849
0.0475,0.0001,0.0000,0.0000,0.0472,0.0001,200,24.2924
0.0399,0.0002,0.0000,0.0001,0.0395,0.0001,200,24.3048
0.0362,0.0001,0.0000,0.0001,0.0359,0.0001,200,24.3142
0.0414,0.0001,0.0000,0.0000,0.0411,0.0002,200,24.3150
0.0462,0.0003,0.0000,0.0001,0.0457,0.0001,200,24.3103
0.0436,0.0002,0.0000,0.0001,0.0433,0.0001,200,24.3197
0.0456,0.0002,0.0000,0.0000,0.0451,0.0001,200,24.3298
0.0386,0.0001,0.0000,0.0000,0.0382,0.0001,200,24.3399
0.0507,0.0001,0.0000,0.0000,0.0504,0.0001,200,24.3311
0.0381,0.0002,0.0000,0.0001,0.0377,0.0001,200,24.3505
0.0482,0.0002,0.0000,0.0001,0.0478,0.0001,200,24.3447
0.0374,0.0002,0.0000,0.0000,0.0370,0.0001,200,24.3565
0.0467,0.0002,0.0000,0.0001,0.0463,0.0001,200,24.3565
0.0473,0.0002,0.0000,0.0001,0.0468,0.0001,200,24.3633
0.0386,0.0002,0.0000,0.0001,0.0381,0.0001,200,24.3753
0.0391,0.0002,0.0000,0.0001,0.0386,0.0001,200,24.3786
0.0439,0.0002,0.0000,0.0001,0.0436,0.0001,200,24.3818
0.0468,0.0002,0.0000,0.0001,0.0462,0.0001,200,24.3886
0.0455,0.0001,0.0000,0.0000,0.0452,0.0001,200,24.3939
0.0468,0.0002,0.0000,0.0001,0.0464,0.0000,200,24.3929
0.0379,0.0002,0.0000,0.0001,0.0375,0.0001,200,24.4032
0.0490,0.0002,0.0000,0.0001,0.0485,0.0001,200,24.4106
0.0458,0.0002,0.0000,0.0001,0.0454,0.0001,200,24.4177
0.0500,0.0002,0.0000,0.0000,0.0497,0.0001,200,24.4139
0.0456,0.0002,0.0000,0.0001,0.0453,0.0001,200,24.4258
0.0362,0.0001,0.0000,0.0000,0.0359,0.0001,200,24.4411
0.0453,0.0002,0.0000,0.0001,0.0449,0.0001,200,24.4354
0.0414,0.0002,0.0000,0.0001,0.0410,0.0001,200,24.4393
0.0475,0.0001,0.0000,0.0000,0.0472,0.0001,200,24.4396
0.0464,0.0002,0.0000,0.0000,0.0460,0.0001,200,24.4596
0.0355,0.0002,0.0000,0.0000,0.0351,0.0001,200,24.4714
0.0489,0.0001,0.0000,0.0000,0.0485,0.0002,200,24.4635
0.0362,0.0002,0.0000,0.0001,0.0359,0.0001,200,24.4773
0.0561,0.0001,0.0000,0.0000,0.0558,0.0001,200,24.4639
0.0398,0.0001,0.0000,0.0000,0.0395,0.0000,200,24.4807
0.0407,0.0002,0.0000,0.0000,0.0404,0.0001,200,24.4807
0.0385,0.0002,0.0000,0.0001,0.0381,0.0001,200,24.4871
0.0379,0.0002,0.0000,0.0000,0.0375,0.0001,200,24.5060
0.0379,0.0001,0.0000,0.0000,0.0376,0.0001,200,24.5136
0.0453,0.0001,0.0000,0.0000,0.0451,0.0001,200,24.5070
0.0444,0.0002,0.0000,0.0001,0.0439,0.0001,200,24.5124
0.0383,0.0001,0.0000,0.0000,0.0381,0.0001,200,24.5205
0.0441,0.0002,0.0000,0.0001,0.0436,0.0002,200,24.5256
0.0483,0.0001,0.0000,0.0000,0.0481,0.0001,200,24.5214
0.0499,0.0002,0.0000,0.0001,0.0496,0.0000,200,24.5200
0.0413,0.0002,0.0000,0.0001,0.0409,0.0001,200,24.5439
0.0359,0.0001,0.0000,0.0000,0.0356,0.0001,200,24.5523
0.0397,0.0002,0.0000,0.0001,0.0393,0.0001,200,24.5515
0.0461,0.0001,0.0000,0.0001,0.0458,0.0001,200,24.5568
0.0348,0.0002,0.0000,0.0000,0.0344,0.0001,200,24.5697
0.0471,0.0002,0.0000,0.0001,0.0467,0.0001,200,24.5589
0.0458,0.0002,0.0000,0.0000,0.0455,0.0001,200,24.5697
0.0459,0.0001,0.0000,0.0000,0.0457,0.0001,200,24.5699
0.0399,0.0002,0.0000,0.0001,0.0395,0.0001,200,24.5852
0.0377,0.0002,0.0000,0.0000,0.0374,0.0001,200,24.5912
0.0411,0.0002,0.0000,0.0001,0.0408,0.0000,200,24.5882
0.0377,0.0001,0.0000,0.0000,0.0375,0.0001,200,24.6158
0.0512,0.0002,0.0000,0.0000,0.0509,0.0000,200,24.6029
0.0393,0.0002,0.0000,0.0000,0.0390,0.0001,200,24.6155
0.0494,0.0001,0.0000,0.0001,0.0491,0.0000,200,24.6059
0.0533,0.0001,0.0000,0.0000,0.0530,0.0001,200,24.6045
0.0409,0.0002,0.0000,0.0001,0.0405,0.0001,200,24.6251
0.0372,0.0001,0.0000,0.0000,0.0369,0.0001,200,24.6288
0.0383,0.0001,0.0000,0.0000,0.0381,0.0001,200,24.6293
0.0363,0.0002,0.0000,0.0001,0.0359,0.0001,200,24.6577
0.0416,0.0001,0.0000,0.0000,0.0414,0.0001,200,24.6548
0.0430,0.0001,0.0000,0.0000,0.0428,0.0001,200,24.6553
0.0371,0.0001,0.0000,0.0000,0.0368,0.0001,200,24.6676
0.0506,0.0001,0.0000,0.0000,0.0504,0.0000,200,24.6541
0.0515,0.0001,0.0000,0.0000,0.0513,0.0000,200,24.6535
0.0408,0.0002,0.0000,0.0000,0.0405,0.0000,200,24.6660
0.0461,0.0001,0.0000,0.0000,0.0458,0.0001,200,24.6661
0.0376,0.0002,0.0000,0.0001,0.0372,0.0001,200,24.6941
0.0388,0.0002,0.0000,0.0000,0.0384,0.0001,200,24.6964
0.0423,0.0001,0.0000,0.0001,0.0420,0.0001,200,24.6984
0.0348,0.0001,0.0000,0.0000,0.0345,0.0001,200,24.7068
0.0377,0.0002,0.0000,0.0001,0.0373,0.0001,200,24.7121
0.0491,0.0001,0.0000,0.0000,0.0488,0.0001,200,24.7047
0.0497,0.0001,0.0000,0.0000,0.0495,0.0001,200,24.7050
0.0562,0.0001,0.0000,0.0001,0.0559,0.0001,200,24.7047
0.0363,0.0001,0.0000,0.0000,0.0360,0.0001,200,24.7416
0.0463,0.0002,0.0000,0.0001,0.0460,0.0000,200,24.7317
0.0389,0.0002,0.0000,0.0000,0.0386,0.0000,200,24.7407
0.0476,0.0002,0.0000,0.0001,0.0472,0.0001,200,24.7353
0.0424,0.0002,0.0000,0.0001,0.0419,0.0001,200,24.7499
0.0409,0.0002,0.0000,0.0001,0.0406,0.0001,200,24.7539
0.0409,0.0001,0.0000,0.0000,0.0407,0.0001,200,24.7547
0.0385,0.0002,0.0000,0.0000,0.0381,0.0001,200,24.7609
0.0428,0.0001,0.0000,0.0000,0.0425,0.0001,200,24.7780
0.0429,0.0001,0.0000,0.0000,0.0426,0.0001,200,24.7779
0.0391,0.0002,0.0000,0.0001,0.0387,0.0000,200,24.7828
0.0433,0.0001,0.0000,0.0000,0.0430,0.0001,200,24.7797
0.0403,0.0002,0.0000,0.0001,0.0399,0.0001,200,24.7923
0.0391,0.0002,0.0000,0.0000,0.0388,0.0001,200,24.7948
0.0428,0.0001,0.0000,0.0000,0.0426,0.0001,200,24.7956
0.0513,0.0002,0.0000,0.0001,0.0509,0.0001,200,24.7994
0.0359,0.0002,0.0000,0.0001,0.0355,0.0001,200,24.8208
0.0400,0.0001,0.0000,0.0000,0.0397,0.0001,200,24.8229
0.0469,0.0001,0.0000,0.0000,0.0466,0.0001,200,24.8219
0.0389,0.0002,0.0000,0.0001,0.0386,0.0001,200,24.8326
0.0541,0.0002,0.0000,0.0000,0.0537,0.0001,200,24.8208
0.0400,0.0002,0.0000,0.0001,0.0396,0.0001,200,24.8384
0.0486,0.0001,0.0000,0.0000,0.0483,0.0001,200,24.8339
0.0379,0.0002,0.0000,0.0000,0.0375,0.0001,200,24.8507
0.0460,0.0002,0.0000,0.0000,0.0455,0.0002,200,24.8568
0.0369,0.0002,0.0000,0.0000,0.0366,0.0001,200,24.8688
0.0357,0.0002,0.0000,0.0001,0.0353,0.0001,200,24.8715
0.0473,0.0002,0.0000,0.0001,0.0468,0.0001,200,24.8630
0.0379,0.0002,0.0000,0.0001,0.0375,0.0001,200,24.8749
0.0398,0.0002,0.0000,0.0000,0.0393,0.0001,200,24.8784
0.0402,0.0002,0.0000,0.0001,0.0397,0.0001,200,24.8825
0.0417,0.0002,0.0000,0.0000,0.0413,0.0001,200,24.8887
0.0410,0.0002,0.0000,0.0001,0.0405,0.0001,200,24.9027
0.0354,0.0001,0.0000,0.0000,0.0351,0.0001,200,24.9128
0.0411,0.0001,0.0000,0.0000,0.0409,0.0001,200,24.9072
0.0437,0.0002,0.0000,0.0000,0.0433,0.0001,200,24.9102
0.0387,0.0002,0.0000,0.0000,0.0384,0.0001,200,24.9182
0.0548,0.0002,0.0000,0.0001,0.0544,0.0001,200,24.9057
0.0440,0.0002,0.0000,0.0001,0.0436,0.0001,200,24.9228
0.0431,0.0002,0.0000,0.0001,0.0426,0.0001,200,24.9304
0.0381,0.0001,0.0000,0.0000,0.0378,0.0001,200,24.9483
0.0484,0.0002,0.0000,0.0001,0.0480,0.0001,200,24.9437
0.0369,0.0002,0.0000,0.0001,0.0366,0.0001,200,24.9569
0.0485,0.0002,0.0000,0.0000,0.0481,0.0001,200,24.9482
0.0457,0.0002,0.0000,0.0001,0.0453,0.0001,200,24.9540
0.0394,0.0002,0.0000,0.0001,0.0389,0.0001,200,24.9668
0.0482,0.0002,0.0000,0.0000,0.0478,0.0001,200,24.9605
0.0397,0.0002,0.0000,0.0001,0.0392,0.0001,200,24.9735
0.0373,0.0002,0.0000,0.0000,0.0369,0.0001,200,24.9864
0.0347,0.0002,0.0000,0.0001,0.0343,0.0001,200,24.9996
0.0451,0.0001,0.0000,0.0000,0.0448,0.0001,200,24.9938
0.0431,0.0002,0.0000,0.0001,0.0427,0.0001,200,24.9967
0.0532,0.0002,0.0000,0.0001,0.0528,0.0001,200,24.9921
0.0347,0.0002,0.0000,0.0001,0.0343,0.0001,200,25.0132
0.0479,0.0002,0.0000,0.0001,0.0474,0.0001,200,25.0062
0.0467,0.0001,0.0000,0.0000,0.0464,0.0001,200,25.0087
0.0474,0.0002,0.0000,0.0001,0.0470,0.0001,200,25.0237
0.0413,0.0002,0.0000,0.0001,0.0408,0.0001,200,25.0344
0.0370,0.0002,0.0000,0.0001,0.0367,0.0000,200,25.0390
0.0396,0.0002,0.0000,0.0001,0.0391,0.0001,200,25.0454
0.0388,0.0001,0.0000,0.0000,0.0385,0.0001,200,25.0478
0.0520,0.0001,0.0000,0.0000,0.0517,0.0001,200,25.0397
0.0390,0.0001,0.0000,0.0000,0.0387,0.0001,200,25.0554
0.0450,0.0002,0.0000,0.0000,0.0446,0.0001,200,25.0541
0.0373,0.0002,0.0000,0.0000,0.0369,0.0001,200,25.0711
0.0411,0.0002,0.0000,0.0001,0.0407,0.0001,200,25.0757
0.0416,0.0003,0.0000,0.0001,0.0410,0.0001,200,25.0849
0.0515,0.0001,0.0000,0.0000,0.0513,0.0001,200,25.0760
0.0392,0.0002,0.0000,0.0001,0.0388,0.0001,200,25.0918
0.0468,0.0001,0.0000,0.0001,0.0465,0.0001,200,25.0866
0.0495,0.0002,0.0000,0.0001,0.0491,0.0001,200,25.0944
0.0398,0.0002,0.0000,0.0001,0.0394,0.0001,200,25.1084
0.0494,0.0002,0.0000,0.0001,0.0491,0.0000,200,25.0991
0.0409,0.0002,0.0000,0.0000,0.0405,0.0001,200,25.1168
0.0370,0.0001,0.0000,0.0000,0.0366,0.0001,200,25.1275
0.0479,0.0002,0.0000,0.0001,0.0475,0.0001,200,25.1265
0.0472,0.0003,0.0000,0.0001,0.0467,0.0001,200,25.1309
0.0345,0.0002,0.0000,0.0001,0.0341,0.0001,200,25.1439
0.0367,0.0001,0.0000,0.0000,0.0365,0.0001,200,25.1485
0.0385,0.0002,0.0000,0.0001,0.0381,0.0000,200,25.1481
0.0547,0.0002,0.0000,0.0000,0.0544,0.0001,200,25.1334
0.0444,0.0002,0.0000,0.0001,0.0440,0.0001,200,25.1577
0.0395,0.0002,0.0000,0.0001,0.0392,0.0001,200,25.1645
0.0396,0.0001,0.0000,0.0000,0.0393,0.0001,200,25.1784
0.0449,0.0002,0.0000,0.0000,0.0445,0.0001,200,25.1744
0.0369,0.0002,0.0000,0.0001,0.0366,0.0001,200,25.1853
0.0380,0.0001,0.0000,0.0000,0.0378,0.0001,200,25.1866
0.0470,0.0002,0.0000,0.0001,0.0466,0.0000,200,25.1781
0.0413,0.0001,0.0000,0.0000,0.0410,0.0001,200,25.1881
0.0417,0.0002,0.0000,0.0000,0.0413,0.0001,200,25.2021
0.0360,0.0002,0.0000,0.0001,0.0355,0.0001,200,25.2180
0.0540,0.0001,0.0000,0.0000,0.0537,0.0001,200,25.2041
0.0389,0.0002,0.0000,0.0001,0.0385,0.0001,200,25.2222
0.0385,0.0001,0.0000,0.0001,0.0382,0.0001,200,25.2246
0.0390,0.0002,0.0000,0.0000,0.0386,0.0001,200,25.2294
0.0556,0.0001,0.0000,0.0001,0.0553,0.0001,200,25.2193
0.0543,0.0001,0.0000,0.0000,0.0540,0.0001,200,25.2251
0.0469,0.0002,0.0000,0.0000,0.0466,0.0001,200,25.2438
0.0381,0.0002,0.0000,0.0001,0.0377,0.0000,200,25.2540
0.0407,0.0002,0.0000,0.0001,0.0404,0.0001,200,25.2631
0.0460,0.0002,0.0000,0.0001,0.0457,0.0000,200,25.2580
0.0442,0.0002,0.0000,0.0000,0.0439,0.0001,200,25.2611
0.0403,0.0002,0.0000,0.0001,0.0399,0.0001,200,25.2749
0.0372,0.0002,0.0000,0.0001,0.0368,0.0001,200,25.2794
0.0489,0.0002,0.0000,0.0001,0.0484,0.0001,200,25.2684
0.0454,0.0001,0.0000,0.0000,0.0451,0.0001,200,25.2921
0.0380,0.0002,0.0000,0.0001,0.0376,0.0001,200,25.3038
0.0549,0.0001,0.0000,0.0000,0.0546,0.0001,200,25.2907
0.0406,0.0001,0.0000,0.0000,0.0404,0.0000,200,25.3053
0.0423,0.0001,0.0000,0.0000,0.0421,0.0000,200,25.3041
0.0460,0.0001,0.0000,0.0000,0.0457,0.0001,200,25.3167
0.0503,0.0002,0.0000,0.0000,0.0499,0.0001,200,25.3152
0.0511,0.0001,0.0000,0.0000,0.0508,0.0001,200,25.3172
0.0482,0.0002,0.0000,0.0001,0.0478,0.0001,200,25.3375
0.0399,0.0001,0.0000,0.0000,0.0397,0.0000,200,25.3459
0.0445,0.0002,0.0000,0.0001,0.0442,0.0000,200,25.3419
0.0442,0.0001,0.0000,0.0000,0.0439,0.0001,200,25.3463
0.0498,0.0001,0.0000,0.0001,0.0495,0.0001,200,25.3457
0.0436,0.0002,0.0000,0.0001,0.0432,0.0001,200,25.3627
0.0447,0.0002,0.0000,0.0001,0.0443,0.0001,200,25.3655
0.0425,0.0001,0.0000,0.0001,0.0422,0.0001,200,25.3683
0.0393,0.0001,0.0000,0.0000,0.0389,0.0001,200,25.3858
0.0391,0.0002,0.0000,0.0000,0.0387,0.0001,200,25.3905
0.0445,0.0002,0.0000,0.0000,0.0442,0.0001,200,25.3857
0.0398,0.0002,0.0000,0.0001,0.0394,0.0001,200,25.3955
0.0489,0.0001,0.0000,0.0000,0.0487,0.0000,200,25.3864
0.0413,0.0002,0.0000,0.0001,0.0409,0.0001,200,25.4063
0.0434,0.0002,0.0000,0.0000,0.0430,0.0001,200,25.4102
0.0435,0.0001,0.0000,0.0000,0.0433,0.0000,200,25.4108
0.0417,0.0002,0.0000,0.0001,0.0413,0.0001,200,25.4250
0.0430,0.0002,0.0000,0.0001,0.0425,0.0001,200,25.4296
0.0379,0.0001,0.0000,0.0000,0.0376,0.0000,200,25.4353
0.0392,0.0001,0.0000,0.0000,0.0390,0.0000,200,25.4353
0.0513,0.0001,0.0000,0.0000,0.0511,0.0001,200,25.4302
0.0502,0.0002,0.0000,0.0001,0.0496,0.0002,200,25.4477
0.0348,0.0002,0.0000,0.0001,0.0344,0.0001,200,25.4667
0.0479,0.0001,0.0000,0.0000,0.0477,0.0000,200,25.4543
0.0518,0.0002,0.0000,0.0001,0.0514,0.0001,200,25.4536
0.0447,0.0001,0.0000,0.0000,0.0444,0.0002,200,25.4732
0.0481,0.0002,0.0000,0.0000,0.0477,0.0001,200,25.4726
0.0419,0.0002,0.0000,0.0001,0.0416,0.0001,200,25.4816
0.0490,0.0001,0.0000,0.0000,0.0488,0.0001,200,25.4745
0.0374,0.0001,0.0000,0.0000,0.0372,0.0001,200,25.5022
0.0385,0.0002,0.0000,0.0001,0.0382,0.0001,200,25.5016
0.0453,0.0003,0.0000,0.0001,0.0447,0.0001,200,25.4979
0.0438,0.0002,0.0000,0.0000,0.0434,0.0001,200,25.5055
0.0375,0.0002,0.0000,0.0001,0.0371,0.0001,200,25.5179
0.0366,0.0001,0.0000,0.0001,0.0363,0.0001,200,25.5206
0.0507,0.0001,0.0000,0.0000,0.0504,0.0001,200,25.5235
0.0509,0.0001,0.0000,0.0000,0.0507,0.0000,200,25.5235
0.0374,0.0002,0.0000,0.0001,0.0370,0.0001,200,25.5493
0.0478,0.0001,0.0000,0.0000,0.0475,0.0001,200,25.5396
0.0537,0.0001,0.0000,0.0000,0.0535,0.0001,200,25.5401
0.0372,0.0001,0.0000,0.0000,0.0369,0.0001,200,25.5572
0.0396,0.0002,0.0000,0.0000,0.0393,0.0000,200,25.5554
0.0543,0.0001,0.0000,0.0000,0.0540,0.0001,200,25.5431
0.0392,0.0001,0.0000,0.0000,0.0389,0.0001,200,25.5743
0.0423,0.0001,0.0000,0.0000,0.0421,0.0001,200,25.5744
0.0397,0.0003,0.0000,0.0001,0.0391,0.0002,200,25.5867
0.0367,0.0001,0.0000,0.0000,0.0364,0.0001,200,25.5975
0.0473,0.0001,0.0000,0.0000,0.0471,0.0001,200,25.5874
0.0426,0.0002,0.0000,0.0000,0.0422,0.0001,200,25.5938
0.0433,0.0001,0.0000,0.0000,0.0431,0.0001,200,25.5951
